outcome,team_trophies,opp_trophies,trophy_diff,team_avg_elixir,opp_avg_elixir,elixir_diff,team_avg_level,opp_avg_level,level_diff,team_card_ids,opp_card_ids,exp_level,battle_count,hour_of_day,battle_time,player_tag,team_crowns,opp_crowns,team_deck_meta_score,opp_deck_meta_score,deck_meta_score_diff,team_underleveled_penalty,opp_underleveled_penalty,underleveled_diff,player_win_rate,trophy_diff_category
1,4.0,5.0,-1.0,3.125,4.0,-0.875,8.25,7.375,0.875,"[28000000, 28000011, 27000010, 26000000, 26000010, 26000084, 26000024, 26000065]","[28000014, 28000001, 26000011, 27000006, 26000016, 26000093, 26000060, 26000101]",70,6956,18,20260412T182918.000Z,#8RGQVYLLV,1,0,0.5,0.5,0.0,5.75,6.625,-0.875,0.5263157894736842,equal
1,3.0,2.0,1.0,3.5,3.875,-0.375,7.625,7.625,0.0,"[26000074, 26000102, 26000005, 28000009, 28000017, 27000013, 26000045, 27000001]","[28000007, 26000010, 26000007, 27000012, 26000000, 26000039, 28000002, 26000055]",70,6956,18,20260412T182135.000Z,#8RGQVYLLV,1,0,0.5,0.5,0.0,6.375,6.375,0.0,0.5263157894736842,equal
0,3.0,4.0,-1.0,3.875,3.5,0.375,7.5,7.125,0.375,"[28000007, 28000015, 26000031, 27000004, 26000074, 26000017, 26000059, 26000011]","[26000035, 26000084, 26000051, 26000019, 26000020, 28000001, 26000013, 26000099]",70,6956,18,20260412T181459.000Z,#8RGQVYLLV,0,1,0.5,0.5,0.0,6.5,6.875,-0.375,0.5263157894736842,equal
0,3.0,3.0,0.0,4.25,4.375,-0.125,6.875,7.25,-0.375,"[28000026, 26000093, 26000000, 26000005, 26000035, 26000043, 26000009, 28000005]","[28000007, 28000018, 26000014, 26000030, 28000025, 27000012, 26000044, 26000029]",70,6956,18,20260412T180941.000Z,#8RGQVYLLV,1,3,0.5,0.5,0.0,7.125,6.75,0.375,0.5263157894736842,equal
1,2.0,2.0,0.0,4.375,3.875,0.5,7.5,8.25,-0.75,"[26000077, 26000057, 28000015, 26000028, 26000005, 26000036, 26000027, 27000012]","[28000017, 28000005, 26000012, 26000045, 26000095, 27000000, 26000015, 26000024]",70,6956,18,20260412T180409.000Z,#8RGQVYLLV,1,0,0.5,0.5,0.0,6.5,5.75,0.75,0.5263157894736842,equal
1,12391.0,12391.0,0.0,3.375,4.25,-0.875,12.5,12.375,0.125,"[27000012, 26000000, 26000017, 28000026, 26000015, 28000010, 26000030, 28000015]","[28000008, 26000009, 26000016, 27000007, 26000027, 28000009, 28000006, 26000022]",72,12366,8,20260413T080121.000Z,#PCCC000L,1,0,0.5,0.5,0.0,1.5,1.625,-0.125,0.6,equal
1,,,,4.125,3.375,0.75,6.25,6.25,0.0,"[28000000, 26000006, 26000025, 26000056, 26000087, 26000027, 28000023, 26000029]","[26000032, 28000017, 26000015, 26000057, 28000004, 26000050, 28000015, 28000007]",72,12366,7,20260413T073638.000Z,#PCCC000L,3,1,0.5,0.5,0.0,7.75,7.75,0.0,0.6,unknown
1,,,,3.25,3.875,-0.625,7.25,7.25,0.0,"[26000025, 26000084, 26000005, 28000002, 26000026, 28000003, 26000003, 26000032]","[26000085, 26000006, 28000009, 26000056, 28000017, 26000037, 26000038, 26000027]",72,12366,4,20260413T041907.000Z,#PCCC000L,2,1,0.5,0.5,0.0,6.75,6.75,0.0,0.6,unknown
1,,,,3.875,3.75,0.125,6.25,7.5,-1.25,"[27000004, 28000017, 26000061, 26000062, 28000005, 26000059, 26000037, 26000006]","[26000002, 26000043, 28000010, 28000009, 26000026, 26000025, 28000001, 27000012]",72,12366,21,20260412T213640.000Z,#PCCC000L,3,1,0.5,0.5,0.0,7.75,6.5,1.25,0.6,unknown
1,,,,3.625,4.75,-1.125,6.0,7.875,-1.875,"[26000006, 26000052, 28000000, 28000004, 26000023, 28000015, 26000007, 26000061]","[26000011, 26000047, 28000002, 26000053, 26000029, 28000003, 26000042, 26000000]",72,12366,21,20260412T213302.000Z,#PCCC000L,2,1,0.5,0.5,0.0,8.0,6.125,1.875,0.6,unknown
0,,,,3.375,3.625,-0.25,7.25,6.875,0.375,"[26000025, 26000006, 28000023, 26000055, 26000030, 28000002, 26000005, 26000067]","[26000051, 26000045, 28000001, 26000084, 26000020, 28000005, 26000038, 26000061]",72,12366,12,20260412T123332.000Z,#PCCC000L,0,3,0.5,0.5,0.0,6.75,7.125,-0.375,0.6,unknown
1,,,,4.25,3.5,0.75,6.625,7.5,-0.875,"[26000083, 26000006, 28000007, 26000097, 27000006, 26000085, 28000024, 26000027]","[26000035, 28000015, 26000060, 27000000, 26000058, 28000005, 26000000, 26000080]",72,12366,8,20260412T080014.000Z,#PCCC000L,1,0,0.5,0.5,0.0,7.375,6.5,0.875,0.6,unknown
0,,,,3.625,4.5,-0.875,8.125,8.25,-0.125,"[26000040, 26000011, 27000012, 28000000, 28000010, 28000024, 26000008, 26000038]","[26000006, 26000016, 28000018, 26000009, 28000005, 27000003, 26000000, 26000005]",72,12366,7,20260412T075623.000Z,#PCCC000L,0,1,0.5,0.5,0.0,5.875,5.75,0.125,0.6,unknown
0,12391.0,12125.0,266.0,3.125,2.75,0.375,11.625,13.25,-1.625,"[26000035, 26000063, 26000000, 26000006, 26000058, 28000017, 28000026, 26000031]","[26000010, 26000000, 27000006, 26000030, 28000011, 28000014, 26000021, 26000014]",72,12366,7,20260412T075031.000Z,#PCCC000L,1,2,0.5,0.5,0.0,2.375,0.75,1.625,0.6,higher
1,12361.0,12361.0,0.0,3.375,4.375,-1.0,12.5,10.0,2.5,"[27000012, 26000000, 26000017, 28000026, 26000015, 28000010, 26000030, 28000015]","[26000007, 26000074, 26000018, 26000055, 26000045, 26000011, 26000033, 28000006]",72,12366,22,20260411T225305.000Z,#PCCC000L,1,0,0.5,0.5,0.0,1.5,4.0,-2.5,0.6,equal
0,1.0,1.0,0.0,3.375,3.875,-0.5,7.625,7.875,-0.25,"[27000012, 26000000, 26000017, 28000026, 26000015, 28000010, 26000030, 28000015]","[26000055, 26000014, 26000064, 26000041, 26000056, 26000007, 28000011, 27000004]",72,12366,22,20260411T224925.000Z,#PCCC000L,0,1,0.5,0.5,0.0,6.375,6.125,0.25,0.6,equal
0,12361.0,12290.0,71.0,2.625,3.75,-1.125,13.0,11.625,1.375,"[26000010, 26000014, 28000000, 27000000, 26000038, 28000011, 26000021, 26000030]","[26000040, 26000055, 26000011, 27000006, 28000024, 28000001, 26000016, 28000002]",72,12366,20,20260411T202019.000Z,#PCCC000L,0,1,0.5,0.5,0.0,1.0,2.375,-1.375,0.6,higher
0,12361.0,11679.0,682.0,3.5,4.375,-0.875,10.875,12.625,-1.75,"[26000045, 27000013, 26000103, 28000023, 26000013, 28000018, 26000102, 28000014]","[26000035, 26000018, 27000006, 26000000, 26000085, 26000014, 28000000, 26000053]",72,12366,17,20260411T172111.000Z,#PCCC000L,0,1,0.5,0.5,0.0,3.125,1.375,1.75,0.6,higher
1,12361.0,10790.0,1571.0,4.625,4.125,0.5,13.375,9.375,4.0,"[27000010, 26000017, 26000018, 27000012, 26000055, 26000047, 26000001, 26000064]","[26000058, 26000018, 26000007, 28000001, 26000060, 26000044, 26000063, 26000037]",72,12366,17,20260411T171539.000Z,#PCCC000L,3,0,0.5,0.5,0.0,0.625,4.625,-4.0,0.6,higher
0,1.0,1.0,0.0,3.375,2.875,0.5,7.625,8.25,-0.625,"[27000012, 26000000, 26000017, 28000026, 26000015, 28000010, 26000030, 28000015]","[26000059, 26000072, 26000030, 28000018, 28000014, 27000000, 28000011, 26000010]",72,12366,11,20260411T112037.000Z,#PCCC000L,0,1,0.5,0.5,0.0,6.375,5.75,0.625,0.6,equal
1,,,,3.375,3.5,-0.125,7.625,7.25,0.375,"[27000012, 26000000, 26000017, 28000026, 26000015, 28000010, 26000030, 28000015]","[26000012, 26000000, 27000006, 26000021, 26000007, 28000011, 26000026, 26000014]",72,12366,8,20260411T085844.000Z,#PCCC000L,1,0,0.5,0.5,0.0,6.375,6.75,-0.375,0.6,unknown
0,,,,4.0,4.0,0.0,5.25,7.0,-1.75,"[27000008, 26000011, 28000012, 28000009, 26000042, 26000006, 26000026, 26000050]","[26000044, 26000052, 26000003, 26000061, 28000001, 28000002, 26000068, 26000029]",72,12366,17,20260410T173411.000Z,#PCCC000L,0,1,0.5,0.5,0.0,8.75,7.0,1.75,0.6,unknown
1,12361.0,12060.0,301.0,3.125,3.5,-0.375,11.5,10.625,0.875,"[26000035, 26000063, 26000000, 26000006, 26000058, 28000017, 28000026, 26000031]","[26000050, 26000018, 26000015, 26000036, 26000007, 26000040, 28000011, 26000041]",72,12366,17,20260410T173006.000Z,#PCCC000L,3,1,0.5,0.5,0.0,2.5,3.375,-0.875,0.6,higher
1,,,,4.5,3.875,0.625,7.0,6.625,0.375,"[26000016, 28000017, 28000009, 26000037, 26000018, 26000009, 26000034, 26000011]","[26000035, 26000064, 26000067, 26000006, 26000057, 28000023, 28000024, 26000055]",72,12366,17,20260410T172525.000Z,#PCCC000L,3,0,0.5,0.5,0.0,7.0,7.375,-0.375,0.6,unknown
1,,,,3.25,3.375,-0.125,7.25,8.0,-0.75,"[26000039, 28000001, 26000010, 26000006, 28000009, 26000023, 26000061, 26000036]","[26000067, 26000027, 26000042, 28000003, 26000002, 26000019, 28000002, 26000052]",72,12366,17,20260410T172153.000Z,#PCCC000L,1,0,0.5,0.5,0.0,6.75,6.0,0.75,0.6,unknown
1,,,,4.25,4.0,0.25,8.625,7.375,1.25,"[26000064, 26000025, 26000047, 27000002, 28000002, 26000003, 26000015, 28000003]","[28000009, 26000011, 26000006, 28000017, 26000067, 26000004, 26000061, 26000052]",72,12366,17,20260410T171433.000Z,#PCCC000L,2,1,0.5,0.5,0.0,5.375,6.625,-1.25,0.6,unknown
0,12361.0,13060.0,-699.0,2.625,3.0,-0.375,13.0,12.5,0.5,"[26000010, 26000014, 28000000, 27000000, 26000038, 28000011, 26000021, 26000030]","[28000008, 26000018, 26000072, 28000016, 28000018, 26000059, 26000030, 28000014]",72,12366,17,20260410T171038.000Z,#PCCC000L,0,3,0.5,0.5,0.0,1.0,1.5,-0.5,0.6,lower
1,12361.0,9909.0,2452.0,3.5,3.875,-0.375,10.875,10.875,0.0,"[26000045, 27000013, 26000103, 28000023, 26000013, 28000018, 26000102, 28000014]","[26000011, 26000007, 26000099, 27000006, 28000000, 28000004, 28000011, 26000021]",72,12366,17,20260410T170759.000Z,#PCCC000L,3,0,0.5,0.5,0.0,3.125,3.125,0.0,0.6,higher
1,12361.0,10637.0,1724.0,4.625,2.875,1.75,13.375,11.625,1.75,"[27000010, 26000017, 26000018, 27000012, 26000055, 26000047, 26000001, 26000064]","[26000039, 26000000, 26000025, 27000000, 26000084, 26000021, 28000008, 28000009]",72,12366,17,20260410T170605.000Z,#PCCC000L,3,0,0.5,0.5,0.0,0.625,2.375,-1.75,0.6,higher
0,,,,3.625,3.625,0.0,8.375,7.25,1.125,"[26000080, 28000002, 28000009, 26000058, 26000008, 26000067, 26000003, 26000068]","[26000000, 26000006, 26000032, 26000004, 26000097, 28000005, 28000024, 26000001]",72,12366,14,20260410T142415.000Z,#PCCC000L,1,3,0.5,0.5,0.0,5.625,6.75,-1.125,0.6,unknown
0,12378.0,12379.0,-1.0,3.875,3.5,0.375,12.375,12.5,-0.125,"[27000010, 26000007, 26000055, 26000021, 28000008, 28000026, 26000064, 26000025]","[26000058, 26000014, 26000001, 26000000, 26000037, 28000000, 26000062, 26000021]",65,7338,8,20260414T083633.000Z,#98UUU0Y29,1,2,0.5,0.5,0.0,1.625,1.5,0.125,0.48,equal
1,12348.0,12348.0,0.0,3.875,2.5,1.375,12.375,11.875,0.5,"[27000010, 26000007, 26000055, 26000021, 28000008, 28000026, 26000064, 26000025]","[26000013, 26000012, 26000049, 26000067, 28000002, 26000083, 26000068, 28000006]",65,7338,8,20260414T083258.000Z,#98UUU0Y29,3,0,0.5,0.5,0.0,1.625,2.125,-0.5,0.48,equal
1,12318.0,12318.0,0.0,3.875,4.5,-0.625,12.375,12.875,-0.5,"[27000010, 26000007, 26000055, 26000021, 28000008, 28000026, 26000064, 26000025]","[26000017, 26000004, 26000020, 28000002, 26000022, 26000043, 28000008, 28000013]",65,7338,8,20260414T083050.000Z,#98UUU0Y29,1,0,0.5,0.5,0.0,1.625,1.125,0.5,0.48,equal
1,12288.0,12288.0,0.0,3.875,3.5,0.375,12.375,11.25,1.125,"[27000010, 26000007, 26000055, 26000021, 28000008, 28000026, 26000064, 26000025]","[26000011, 28000018, 26000007, 28000001, 28000000, 28000011, 28000004, 26000042]",65,7338,7,20260414T071756.000Z,#98UUU0Y29,1,0,0.5,0.5,0.0,1.625,2.75,-1.125,0.48,equal
0,12318.0,12316.0,2.0,3.875,4.0,-0.125,12.375,13.0,-0.625,"[27000010, 26000007, 26000055, 26000021, 28000008, 28000026, 26000064, 26000025]","[26000007, 26000011, 26000017, 26000064, 26000006, 26000012, 28000005, 28000001]",65,7338,19,20260413T192739.000Z,#98UUU0Y29,0,3,0.5,0.5,0.0,1.625,1.0,0.625,0.48,equal
0,12345.0,12376.0,-31.0,3.875,2.375,1.5,12.375,12.0,0.375,"[27000010, 26000007, 26000055, 26000021, 28000008, 28000026, 26000064, 26000025]","[26000010, 26000006, 26000035, 26000030, 26000042, 28000006, 26000031, 28000026]",65,7338,19,20260413T192617.000Z,#98UUU0Y29,2,3,0.5,0.5,0.0,1.625,2.0,-0.375,0.48,lower
0,12376.0,12359.0,17.0,3.875,4.125,-0.25,12.375,10.25,2.125,"[27000010, 26000007, 26000055, 26000021, 28000008, 28000026, 26000064, 26000025]","[26000011, 26000103, 26000035, 26000018, 28000005, 26000044, 26000083, 26000025]",65,7338,9,20260413T095237.000Z,#98UUU0Y29,1,2,0.5,0.5,0.0,1.625,3.75,-2.125,0.48,higher
0,12406.0,12400.0,6.0,3.875,4.25,-0.375,12.375,12.375,0.0,"[27000010, 26000007, 26000055, 26000021, 28000008, 28000026, 26000064, 26000025]","[26000064, 26000004, 28000001, 26000042, 26000021, 28000008, 27000003, 28000007]",65,7338,8,20260413T081955.000Z,#98UUU0Y29,0,1,0.5,0.5,0.0,1.625,1.625,0.0,0.48,equal
0,12436.0,12435.0,1.0,3.875,2.875,1.0,12.375,13.125,-0.75,"[27000010, 26000007, 26000055, 26000021, 28000008, 28000026, 26000064, 26000025]","[27000010, 26000000, 27000000, 26000010, 28000015, 26000030, 28000009, 28000010]",65,7338,8,20260413T080631.000Z,#98UUU0Y29,0,3,0.5,0.5,0.0,1.625,0.875,0.75,0.48,equal
1,12406.0,12409.0,-3.0,3.875,2.75,1.125,12.375,12.75,-0.375,"[27000010, 26000007, 26000055, 26000021, 28000008, 28000026, 26000064, 26000025]","[27000002, 26000074, 26000040, 26000018, 26000030, 26000010, 28000011, 26000064]",65,7338,8,20260413T080311.000Z,#98UUU0Y29,1,0,0.5,0.5,0.0,1.625,1.25,0.375,0.48,equal
1,12377.0,12376.0,1.0,3.875,3.5,0.375,12.375,11.375,1.0,"[27000010, 26000007, 26000055, 26000021, 28000008, 28000026, 26000064, 26000025]","[26000063, 26000018, 26000020, 28000006, 28000012, 28000013, 26000067, 26000068]",65,7338,7,20260413T075918.000Z,#98UUU0Y29,1,0,0.5,0.5,0.0,1.625,2.625,-1.0,0.48,equal
1,12346.0,12363.0,-17.0,3.875,4.125,-0.25,12.25,12.25,0.0,"[27000010, 26000007, 26000055, 26000021, 28000008, 28000026, 26000064, 26000025]","[26000064, 26000007, 26000055, 26000027, 27000000, 28000001, 26000049, 28000007]",65,7338,7,20260413T075145.000Z,#98UUU0Y29,2,1,0.5,0.5,0.0,1.75,1.75,0.0,0.48,lower
0,12346.0,10695.0,1651.0,3.5,4.375,-0.875,10.625,8.375,2.25,"[26000011, 26000014, 26000012, 26000018, 28000011, 26000005, 26000051, 26000040]","[26000012, 26000017, 26000055, 26000063, 28000006, 26000048, 26000034, 26000033]",65,7338,7,20260413T071850.000Z,#98UUU0Y29,0,3,0.5,0.5,0.0,3.375,5.625,-2.25,0.48,higher
1,12346.0,10816.0,1530.0,3.5,3.5,0.0,12.625,9.5,3.125,"[26000007, 26000055, 26000021, 26000049, 26000041, 26000058, 26000064, 28000008]","[28000008, 26000069, 26000007, 26000018, 26000058, 28000010, 26000040, 28000026]",65,7338,7,20260413T071607.000Z,#98UUU0Y29,2,1,0.5,0.5,0.0,1.375,4.5,-3.125,0.48,higher
0,12376.0,12372.0,4.0,3.875,3.25,0.625,12.25,12.5,-0.25,"[27000010, 26000007, 26000055, 26000021, 28000008, 28000026, 26000064, 26000025]","[26000030, 26000000, 28000004, 28000011, 28000003, 26000026, 26000041, 27000003]",65,7338,5,20260413T053356.000Z,#98UUU0Y29,0,1,0.5,0.5,0.0,1.75,1.5,0.25,0.48,equal
0,12407.0,12393.0,14.0,3.875,4.0,-0.125,12.25,11.25,1.0,"[27000010, 26000007, 26000055, 26000021, 28000008, 28000026, 26000064, 26000025]","[26000055, 26000015, 28000001, 26000013, 26000021, 28000000, 26000042, 26000037]",65,7338,9,20260412T092935.000Z,#98UUU0Y29,0,1,0.5,0.5,0.0,1.75,2.75,-1.0,0.48,higher
1,12377.0,12377.0,0.0,3.875,2.875,1.0,12.25,11.0,1.25,"[27000010, 26000007, 26000055, 26000021, 28000008, 28000026, 26000064, 26000025]","[26000012, 26000069, 26000056, 26000083, 26000097, 28000026, 26000040, 26000031]",65,7338,9,20260412T092620.000Z,#98UUU0Y29,2,1,0.5,0.5,0.0,1.75,3.0,-1.25,0.48,equal
1,12377.0,11050.0,1327.0,3.5,3.875,-0.375,12.625,8.75,3.875,"[26000007, 26000055, 26000021, 26000049, 26000041, 26000058, 26000064, 28000008]","[26000045, 26000034, 26000055, 26000067, 26000026, 27000009, 26000051, 28000006]",65,7338,8,20260411T085521.000Z,#98UUU0Y29,1,0,0.5,0.5,0.0,1.375,5.25,-3.875,0.48,higher
1,12347.0,12352.0,-5.0,3.875,4.375,-0.5,12.25,11.125,1.125,"[27000010, 26000007, 26000055, 26000021, 28000008, 28000026, 26000064, 26000025]","[26000055, 26000000, 26000006, 27000000, 26000083, 26000037, 28000001, 28000007]",65,7338,19,20260410T190030.000Z,#98UUU0Y29,1,0,0.5,0.5,0.0,1.75,2.875,-1.125,0.48,equal
0,12378.0,12355.0,23.0,3.875,4.125,-0.25,12.25,12.875,-0.625,"[27000010, 26000007, 26000055, 26000021, 28000008, 28000026, 26000064, 26000025]","[26000055, 26000056, 26000017, 27000006, 28000004, 26000021, 26000042, 28000001]",65,7338,18,20260410T185716.000Z,#98UUU0Y29,0,1,0.5,0.5,0.0,1.75,1.125,0.625,0.48,higher
0,12404.0,12444.0,-40.0,3.875,2.5,1.375,12.25,13.625,-1.375,"[27000010, 26000007, 26000055, 26000021, 28000008, 28000026, 26000064, 26000025]","[26000064, 26000018, 26000010, 26000030, 28000011, 26000038, 28000026, 26000021]",65,7338,15,20260410T153824.000Z,#98UUU0Y29,0,1,0.5,0.5,0.0,1.75,0.375,1.375,0.48,lower
1,12376.0,12359.0,17.0,3.875,2.75,1.125,12.25,14.0,-1.75,"[27000010, 26000007, 26000055, 26000021, 28000008, 28000026, 26000064, 26000025]","[28000004, 26000059, 26000011, 26000040, 26000031, 26000102, 26000030, 28000026]",65,7338,15,20260410T153455.000Z,#98UUU0Y29,2,1,0.5,0.5,0.0,1.75,0.0,1.75,0.48,higher
0,12405.0,12410.0,-5.0,3.875,3.875,0.0,12.25,12.5,-0.25,"[27000010, 26000007, 26000055, 26000021, 28000008, 28000026, 26000064, 26000025]","[26000011, 26000006, 26000064, 28000001, 26000022, 26000035, 26000042, 26000012]",65,7338,12,20260410T124218.000Z,#98UUU0Y29,0,3,0.5,0.5,0.0,1.75,1.5,0.25,0.48,equal
1,12375.0,12376.0,-1.0,3.875,3.5,0.375,12.25,14.75,-2.5,"[27000010, 26000007, 26000055, 26000021, 28000008, 28000026, 26000064, 26000025]","[26000040, 26000000, 26000064, 26000004, 28000000, 28000008, 27000000, 26000041]",65,7338,12,20260410T123907.000Z,#98UUU0Y29,1,0,0.5,0.5,0.0,1.75,-0.75,2.5,0.48,equal
0,12405.0,12399.0,6.0,3.875,3.875,0.0,12.25,12.25,0.0,"[27000010, 26000007, 26000055, 26000021, 28000008, 28000026, 26000064, 26000025]","[26000064, 26000000, 26000007, 26000021, 28000011, 26000055, 27000003, 26000058]",65,7338,10,20260410T102024.000Z,#98UUU0Y29,0,3,0.5,0.5,0.0,1.75,1.75,0.0,0.48,equal
1,12282.0,12282.0,0.0,4.125,3.375,0.75,9.875,13.0,-3.125,"[26000004, 26000072, 26000007, 28000004, 27000006, 26000021, 26000026, 28000011]","[26000055, 26000000, 27000006, 26000014, 26000049, 26000058, 26000032, 28000008]",60,5839,12,20260414T121809.000Z,#UQ8G820PL,3,1,0.5,0.5,0.0,4.125,1.0,3.125,0.64,equal
1,12253.0,12251.0,2.0,4.125,3.625,0.5,9.875,14.75,-4.875,"[26000004, 26000072, 26000007, 28000004, 27000006, 26000021, 26000026, 28000011]","[26000064, 26000018, 27000006, 28000001, 26000010, 28000003, 26000021, 26000011]",60,5839,12,20260414T121257.000Z,#UQ8G820PL,2,1,0.5,0.5,0.0,4.125,-0.75,4.875,0.64,equal
1,12223.0,12232.0,-9.0,4.125,4.0,0.125,9.875,10.25,-0.375,"[26000004, 26000072, 26000007, 28000004, 27000006, 26000021, 26000026, 28000011]","[26000011, 26000004, 26000015, 26000012, 28000023, 28000002, 26000016, 26000037]",60,5839,12,20260414T120703.000Z,#UQ8G820PL,2,1,0.5,0.5,0.0,4.125,3.75,0.375,0.64,equal
0,12250.0,12275.0,-25.0,4.125,3.125,1.0,9.875,11.875,-2.0,"[26000004, 26000072, 26000007, 28000004, 27000006, 26000021, 26000026, 28000011]","[28000004, 26000002, 26000000, 28000011, 26000030, 28000003, 27000003, 26000026]",60,5839,12,20260414T120310.000Z,#UQ8G820PL,0,1,0.5,0.5,0.0,4.125,2.125,2.0,0.64,lower
0,12278.0,12293.0,-15.0,4.125,2.625,1.5,9.875,14.0,-4.125,"[26000004, 26000072, 26000007, 28000004, 27000006, 26000021, 26000026, 28000011]","[26000014, 26000038, 27000000, 26000021, 28000011, 26000010, 26000030, 28000000]",60,5839,11,20260414T115811.000Z,#UQ8G820PL,0,1,0.5,0.5,0.0,4.125,0.0,4.125,0.64,lower
1,12248.0,12252.0,-4.0,4.125,4.375,-0.25,9.875,12.0,-2.125,"[26000004, 26000072, 26000007, 28000004, 27000006, 26000021, 26000026, 28000011]","[26000037, 26000064, 26000011, 27000010, 26000040, 27000007, 26000055, 26000083]",60,5839,22,20260413T223450.000Z,#UQ8G820PL,1,0,0.5,0.5,0.0,4.125,2.0,2.125,0.64,equal
1,12218.0,12218.0,0.0,4.125,4.0,0.125,9.875,11.625,-1.75,"[26000004, 26000072, 26000007, 28000004, 27000006, 26000021, 26000026, 28000011]","[26000007, 26000018, 26000011, 28000014, 26000067, 26000055, 26000087, 28000002]",60,5839,19,20260413T193417.000Z,#UQ8G820PL,3,0,0.5,0.5,0.0,4.125,2.375,1.75,0.64,equal
1,12190.0,12178.0,12.0,4.125,3.625,0.5,9.875,13.25,-3.375,"[26000004, 26000072, 26000007, 28000004, 27000006, 26000021, 26000026, 28000011]","[26000007, 28000015, 26000059, 26000001, 28000018, 26000041, 26000004, 26000084]",60,5839,19,20260413T193147.000Z,#UQ8G820PL,1,0,0.5,0.5,0.0,4.125,0.75,3.375,0.64,higher
0,12221.0,12199.0,22.0,4.125,3.375,0.75,9.875,12.25,-2.375,"[26000004, 26000072, 26000007, 28000004, 27000006, 26000021, 26000026, 28000011]","[26000007, 26000006, 26000064, 26000030, 26000056, 26000042, 26000021, 28000011]",60,5839,19,20260413T192831.000Z,#UQ8G820PL,1,2,0.5,0.5,0.0,4.125,1.75,2.375,0.64,higher
0,12254.0,12216.0,38.0,4.125,3.875,0.25,9.875,13.25,-3.375,"[26000004, 26000072, 26000007, 28000004, 27000006, 26000021, 26000026, 28000011]","[26000055, 26000000, 26000064, 26000021, 26000025, 27000004, 28000005, 26000005]",60,5839,19,20260413T192507.000Z,#UQ8G820PL,1,2,0.5,0.5,0.0,4.125,0.75,3.375,0.64,higher
1,12224.0,12233.0,-9.0,4.125,2.875,1.25,9.875,13.25,-3.375,"[26000004, 26000072, 26000007, 28000004, 27000006, 26000021, 26000026, 28000011]","[26000064, 27000004, 26000000, 26000021, 28000014, 26000010, 28000011, 28000018]",60,5839,23,20260412T234756.000Z,#UQ8G820PL,2,1,0.5,0.5,0.0,4.125,0.75,3.375,0.64,equal
0,12251.0,12276.0,-25.0,4.125,2.625,1.5,9.875,14.0,-4.125,"[26000004, 26000072, 26000007, 28000004, 27000006, 26000021, 26000026, 28000011]","[27000006, 26000000, 26000064, 26000010, 26000030, 28000014, 26000021, 28000011]",60,5839,23,20260412T234358.000Z,#UQ8G820PL,0,1,0.5,0.5,0.0,4.125,0.0,4.125,0.64,lower
1,12222.0,12214.0,8.0,4.125,2.875,1.25,9.875,12.625,-2.75,"[26000004, 26000072, 26000007, 28000004, 27000006, 26000021, 26000026, 28000011]","[28000008, 27000000, 26000000, 28000000, 26000021, 26000012, 28000006, 26000042]",60,5839,23,20260412T233810.000Z,#UQ8G820PL,3,1,0.5,0.5,0.0,4.125,1.375,2.75,0.64,equal
0,12254.0,12222.0,32.0,4.125,3.875,0.25,9.875,11.75,-1.875,"[26000004, 26000072, 26000007, 28000004, 27000006, 26000021, 26000026, 28000011]","[26000004, 26000000, 26000045, 28000008, 26000041, 26000050, 26000021, 26000042]",60,5839,21,20260412T213939.000Z,#UQ8G820PL,0,1,0.5,0.5,0.0,4.125,2.25,1.875,0.64,higher
1,12225.0,12221.0,4.0,4.125,4.5,-0.375,9.875,11.0,-1.125,"[26000004, 26000072, 26000007, 28000004, 27000006, 26000021, 26000026, 28000011]","[26000009, 26000039, 26000015, 27000007, 26000048, 28000007, 26000041, 28000011]",60,5839,21,20260412T213535.000Z,#UQ8G820PL,2,1,0.5,0.5,0.0,4.125,3.0,1.125,0.64,equal
0,12256.0,12235.0,21.0,4.125,3.875,0.25,9.875,10.625,-0.75,"[26000004, 26000072, 26000007, 28000004, 27000006, 26000021, 26000026, 28000011]","[26000050, 26000062, 28000008, 26000025, 28000000, 26000036, 26000042, 26000004]",60,5839,21,20260412T213224.000Z,#UQ8G820PL,0,2,0.5,0.5,0.0,4.125,3.375,0.75,0.64,higher
1,12227.0,12224.0,3.0,4.125,4.25,-0.125,9.875,13.625,-3.75,"[26000004, 26000072, 26000007, 28000004, 27000006, 26000021, 26000026, 28000011]","[26000055, 26000018, 26000007, 26000043, 26000001, 26000041, 28000008, 28000000]",60,5839,21,20260412T212903.000Z,#UQ8G820PL,1,0,0.5,0.5,0.0,4.125,0.375,3.75,0.64,equal
1,12194.0,12230.0,-36.0,4.125,3.875,0.25,9.875,10.375,-0.5,"[26000004, 26000072, 26000007, 28000004, 27000006, 26000021, 26000026, 28000011]","[26000007, 26000012, 28000011, 26000055, 28000004, 26000037, 26000011, 26000001]",60,5839,20,20260412T204716.000Z,#UQ8G820PL,1,0,0.5,0.5,0.0,4.125,3.625,0.5,0.64,lower
1,12165.0,12155.0,10.0,4.125,4.0,0.125,9.875,10.875,-1.0,"[26000004, 26000072, 26000007, 28000004, 27000006, 26000021, 26000026, 28000011]","[26000007, 26000011, 26000055, 26000018, 26000067, 26000037, 28000001, 28000011]",60,5839,19,20260412T192355.000Z,#UQ8G820PL,1,0,0.5,0.5,0.0,4.125,3.125,1.0,0.64,equal
