outcome,trophy_diff,elixir_diff,level_diff,deck_meta_score_diff,team_avg_elixir,opp_avg_elixir,team_avg_level,opp_avg_level,team_deck_meta_score,opp_deck_meta_score,team_underleveled_penalty,opp_underleveled_penalty,underleveled_diff,exp_level,battle_count,player_win_rate,hour_of_day,trophy_diff_category
1,,-0.25,-1.375,0.03189405208033236,3.5,3.75,10.25,11.625,0.5323243732798091,0.5004303211994767,3.75,2.375,1.375,64,4900,0.64,10,unknown
0,,-0.5,1.0,0.03336931972567797,3.5,4.0,10.25,9.25,0.5323243732798091,0.4989550535541311,3.75,4.75,-1.0,64,4900,0.64,11,unknown
1,,-1.0,0.125,0.023588769029123324,3.5,4.5,10.25,10.125,0.5323243732798091,0.5087356042506858,3.75,3.875,-0.125,64,4900,0.64,11,unknown
1,,0.0,0.125,0.05377588489242424,3.5,3.5,10.25,10.125,0.5323243732798091,0.47854848838738484,3.75,3.875,-0.125,64,4900,0.64,11,unknown
0,,-1.125,-1.0,0.0538372525572548,3.5,4.625,10.25,11.25,0.5323243732798091,0.4784871207225543,3.75,2.75,1.0,64,4900,0.64,11,unknown
0,,-0.375,-1.25,0.024062493344876423,3.5,3.875,10.25,11.5,0.5323243732798091,0.5082618799349327,3.75,2.5,1.25,64,4900,0.64,18,unknown
1,,-0.125,-2.625,0.04133946853834364,3.5,3.625,10.25,12.875,0.5323243732798091,0.49098490474146544,3.75,1.125,2.625,64,4900,0.64,18,unknown
1,,0.875,-2.875,0.03714543619290961,3.5,2.625,10.25,13.125,0.5323243732798091,0.4951789370868995,3.75,0.875,2.875,64,4900,0.64,12,unknown
0,25.0,0.125,0.375,-0.021927471129606912,3.875,3.75,11.75,11.375,0.5023866336764724,0.5243141048060793,2.25,2.625,-0.375,60,7917,0.48,16,higher
1,-26.0,0.25,-0.5,-0.00045836638242258143,3.875,3.625,11.75,12.25,0.5023866336764724,0.502845000058895,2.25,1.75,0.5,60,7917,0.48,16,lower
1,-3.0,0.125,1.625,0.0021387158318620925,3.875,3.75,11.75,10.125,0.5023866336764724,0.5002479178446103,2.25,3.875,-1.625,60,7917,0.48,16,equal
0,-8.0,0.375,-2.25,0.004125210440933169,3.875,3.5,11.75,14.0,0.5023866336764724,0.49826142323553924,2.25,0.0,2.25,60,7917,0.48,22,equal
1,0.0,1.125,-2.0,0.0057892483417387175,3.875,2.75,11.75,13.75,0.5023866336764724,0.4965973853347337,2.25,0.25,2.0,60,7917,0.48,22,equal
1,-1.0,0.0,-0.75,0.0073415595439942916,3.875,3.875,11.75,12.5,0.5023866336764724,0.4950450741324781,2.25,1.5,0.75,60,7917,0.48,22,equal
1,0.0,0.125,-0.125,0.017554001111749484,3.875,3.75,11.75,11.875,0.5023866336764724,0.4848326325647229,2.25,2.125,0.125,60,7917,0.48,22,equal
0,0.0,-0.5,-0.125,-0.004254045911854298,3.875,4.375,11.75,11.875,0.5023866336764724,0.5066406795883267,2.25,2.125,0.125,60,7917,0.48,18,equal
0,-3.0,-0.125,0.625,0.0005492635410786484,3.875,4.0,11.75,11.125,0.5023866336764724,0.5018373701353938,2.25,2.875,-0.625,60,7917,0.48,8,equal
0,0.0,0.0,-1.25,0.02213537928946796,3.875,3.875,11.75,13.0,0.5023866336764724,0.48025125438700444,2.25,1.0,1.25,60,7917,0.48,8,equal
0,21.0,0.25,0.75,-0.01301283067034753,3.875,3.625,11.75,11.0,0.5023866336764724,0.5153994643468199,2.25,3.0,-0.75,60,7917,0.48,6,higher
0,30.0,-0.125,-0.5,0.01106124604424985,3.875,4.0,11.75,12.25,0.5023866336764724,0.49132538763222255,2.25,1.75,0.5,60,7917,0.48,6,higher
1,-4.0,-0.5,-1.5,0.025991477793870177,3.875,4.375,11.75,13.25,0.5023866336764724,0.47639515588260223,2.25,0.75,1.5,60,7917,0.48,6,equal
1,25.0,-1.375,-0.375,0.0083102630986564,3.875,5.25,11.75,12.125,0.5023866336764724,0.494076370577816,2.25,1.875,0.375,60,7917,0.48,6,higher
1,0.0,-0.25,1.5,-4.0651115529311e-07,3.875,4.125,11.75,10.25,0.5023866336764724,0.5023870401876277,2.25,3.75,-1.5,60,7917,0.48,6,equal
1,0.0,-0.25,-0.625,-0.001977665550973895,3.875,4.125,11.75,12.375,0.5023866336764724,0.5043642992274463,2.25,1.625,0.625,60,7917,0.48,6,equal
0,0.0,-0.125,-0.375,-0.0201364224280558,3.875,4.0,11.75,12.125,0.5023866336764724,0.5225230561045282,2.25,1.875,0.375,60,7917,0.48,17,equal
0,-30.0,0.25,-2.5,-5.612169484214835e-05,3.875,3.625,11.75,14.25,0.5023866336764724,0.5024427553713146,2.25,-0.25,2.5,60,7917,0.48,0,lower
0,-2.0,0.75,-1.25,0.028550013039020328,3.875,3.125,11.75,13.0,0.5023866336764724,0.4738366206374521,2.25,1.0,1.25,60,7917,0.48,14,equal
0,30.0,1.25,-1.25,0.007346676477197778,3.875,2.625,11.75,13.0,0.5023866336764724,0.4950399571992746,2.25,1.0,1.25,60,7917,0.48,19,higher
1,0.0,-0.75,0.375,0.017363772428760305,3.875,4.625,11.75,11.375,0.5023866336764724,0.4850228612477121,2.25,2.625,-0.375,60,7917,0.48,19,equal
0,0.0,-0.5,0.75,-0.012345639404326203,3.875,4.375,11.75,11.0,0.5023866336764724,0.5147322730807986,2.25,3.0,-0.75,60,7917,0.48,19,equal
1,-8.0,-0.625,2.25,0.009940627402855895,3.875,4.5,11.75,9.5,0.5023866336764724,0.4924460062736165,2.25,4.5,-2.25,60,7917,0.48,19,equal
1,0.0,0.0,-1.25,0.008906696400606151,3.875,3.875,11.75,13.0,0.5023866336764724,0.49347993727586625,2.25,1.0,1.25,60,7917,0.48,19,equal
0,21.0,-0.875,1.5,-0.00359740852676782,3.875,4.75,11.75,10.25,0.5023866336764724,0.5059840422032402,2.25,3.75,-1.5,60,7917,0.48,17,higher
1,,-0.125,-1.625,0.03210488009056861,3.5,3.625,11.875,13.5,0.5184242115854389,0.48631933149487033,2.125,0.5,1.625,71,12735,0.64,10,unknown
0,,-0.625,-0.375,0.027335847048187922,3.5,4.125,11.875,12.25,0.5184242115854389,0.491088364537251,2.125,1.75,0.375,71,12735,0.64,7,unknown
0,,-0.625,-0.625,0.03305013419036451,3.5,4.125,11.875,12.5,0.5184242115854389,0.48537407739507443,2.125,1.5,0.625,71,12735,0.64,7,unknown
1,,0.625,-1.625,0.04386742674114602,3.5,2.875,11.875,13.5,0.5184242115854389,0.4745567848442929,2.125,0.5,1.625,71,12735,0.64,9,unknown
1,,-0.375,3.0,0.005528773526183084,3.5,3.875,11.875,8.875,0.5184242115854389,0.5128954380592559,2.125,5.125,-3.0,71,12735,0.64,9,unknown
1,,0.0,-2.0,0.03843309220569302,3.5,3.5,11.875,13.875,0.5184242115854389,0.4799911193797459,2.125,0.125,2.0,71,12735,0.64,9,unknown
1,,0.5,-1.75,0.013219568963387496,3.5,3.0,11.875,13.625,0.5184242115854389,0.5052046426220514,2.125,0.375,1.75,71,12735,0.64,9,unknown
1,,0.875,-1.125,0.03022321091230329,3.5,2.625,11.875,13.0,0.5184242115854389,0.48820100067313565,2.125,1.0,1.125,71,12735,0.64,9,unknown
0,,-0.5,0.75,0.027910494975749156,3.5,4.0,11.875,11.125,0.5184242115854389,0.4905137166096898,2.125,2.875,-0.75,71,12735,0.64,8,unknown
0,,-0.5,0.875,0.02445846249002881,3.5,4.0,11.875,11.0,0.5184242115854389,0.49396574909541013,2.125,3.0,-0.875,71,12735,0.64,8,unknown
1,,0.125,-0.625,0.027589627828945584,3.5,3.375,11.875,12.5,0.5184242115854389,0.49083458375649336,2.125,1.5,0.625,71,12735,0.64,8,unknown
1,,-0.25,2.125,0.00011986854969370242,3.5,3.75,11.875,9.75,0.5184242115854389,0.5183043430357452,2.125,4.25,-2.125,71,12735,0.64,8,unknown
1,-834.0,-0.5,1.0,0.014248054090591822,3.5,4.0,12.875,11.875,0.5184242115854389,0.5041761574948471,1.125,2.125,-1.0,71,12735,0.64,4,lower
0,-219.0,0.0,-0.25,-0.01697727872987842,4.25,4.25,11.0,11.25,0.48572689989188444,0.5027041786217629,3.0,2.75,0.25,71,12735,0.64,4,lower
0,-768.0,-1.375,-0.5,0.00045029644730965046,3.0,4.375,11.875,12.375,0.5177664281542897,0.5173161317069801,2.125,1.625,0.5,71,12735,0.64,4,lower
0,-1336.0,0.375,-1.375,0.012675249058956839,4.0,3.625,10.25,11.625,0.5111038518610409,0.49842860280208406,3.75,2.375,1.375,71,12735,0.64,4,lower
0,,-0.75,0.0,-0.02424356504120362,3.5,4.25,11.875,11.875,0.5184242115854389,0.5426677766266426,2.125,2.125,0.0,71,12735,0.64,6,unknown
1,,-0.375,0.125,0.027084647903613646,3.5,3.875,11.875,11.75,0.5184242115854389,0.4913395636818253,2.125,2.25,-0.125,71,12735,0.64,6,unknown
1,,-0.75,0.75,0.007262329754280872,3.5,4.25,11.875,11.125,0.5184242115854389,0.5111618818311581,2.125,2.875,-0.75,71,12735,0.64,6,unknown
1,,-0.375,1.125,0.058887660218152005,3.5,3.875,11.875,10.75,0.5184242115854389,0.45953655136728694,2.125,3.25,-1.125,71,12735,0.64,6,unknown
1,,-0.125,2.375,0.014039375000520549,3.5,3.625,11.875,9.5,0.5184242115854389,0.5043848365849184,2.125,4.5,-2.375,71,12735,0.64,6,unknown
1,,0.25,2.25,0.03574303135627166,3.5,3.25,11.875,9.625,0.5184242115854389,0.4826811802291673,2.125,4.375,-2.25,71,12735,0.64,6,unknown
1,,-0.125,-0.375,0.007183098329487048,3.5,3.625,11.875,12.25,0.5184242115854389,0.5112411132559519,2.125,1.75,0.375,71,12735,0.64,5,unknown
1,,-0.625,-1.125,-0.003907255304305135,3.5,4.125,11.875,13.0,0.5184242115854389,0.5223314668897441,2.125,1.0,1.125,71,12735,0.64,5,unknown
0,,0.5,0.5,0.03608384533913189,3.5,3.0,11.875,11.375,0.5184242115854389,0.48234036624630705,2.125,2.625,-0.5,71,12735,0.64,5,unknown
0,-18.0,0.25,-1.375,0.012281446844200739,3.75,3.5,11.625,13.0,0.5012859115837175,0.48900446473951675,2.375,1.0,1.375,64,5519,0.5789473684210527,8,lower
1,-30.0,-0.125,-1.75,0.00033927993125193456,3.75,3.875,11.625,13.375,0.5012859115837175,0.5009466316524656,2.375,0.625,1.75,64,5519,0.5789473684210527,8,lower
0,3738.0,-0.375,0.5,-0.07432742290659378,4.125,4.5,10.5,10.0,0.46756625777864425,0.541893680685238,3.5,4.0,-0.5,64,5519,0.5789473684210527,11,higher
1,2437.0,-0.5,1.625,-0.014268703320760245,3.375,3.875,11.5,9.875,0.48804123851858716,0.5023099418393474,2.5,4.125,-1.625,64,5519,0.5789473684210527,19,higher
0,-20.0,0.0,-2.0,0.0009595397154208429,3.75,3.75,11.625,13.625,0.5012859115837175,0.5003263718682966,2.375,0.375,2.0,64,5519,0.5789473684210527,16,lower
1,0.0,-0.375,2.0,0.01821902914232415,3.625,4.0,12.0,10.0,0.5153622837678105,0.4971432546254863,2.0,4.0,-2.0,64,5519,0.5789473684210527,10,equal
1,912.0,-0.5,1.125,0.013926057230258637,3.75,4.25,12.125,11.0,0.4968996673234167,0.4829736100931581,1.875,3.0,-1.125,64,5519,0.5789473684210527,18,higher
1,940.0,-0.5,0.875,-0.05536552655830185,3.375,3.875,11.5,10.625,0.48804123851858716,0.543406765076889,2.5,3.375,-0.875,64,5519,0.5789473684210527,17,higher
1,2433.0,-0.625,1.375,0.029775142463582815,3.625,4.25,12.0,10.625,0.5153622837678105,0.48558714130422764,2.0,3.375,-1.375,64,5519,0.5789473684210527,17,higher
1,141.0,0.625,-0.25,-0.020557034179811695,4.125,3.5,10.375,10.625,0.46756625777864425,0.48812329195845594,3.625,3.375,0.25,64,5519,0.5789473684210527,17,higher
0,1761.0,-0.5,2.0,-0.013379797151958694,3.75,4.25,12.125,10.125,0.4968996673234167,0.5102794644753754,1.875,3.875,-2.0,64,5519,0.5789473684210527,1,higher
1,2400.0,-0.25,0.5,-0.00849397541176361,3.375,3.625,11.5,11.0,0.48804123851858716,0.49653521393035077,2.5,3.0,-0.5,64,5519,0.5789473684210527,1,higher
1,2892.0,-0.75,1.625,0.025341018651455438,3.625,4.375,12.0,10.375,0.5153622837678105,0.490021265116355,2.0,3.625,-1.625,64,5519,0.5789473684210527,1,higher
0,3729.0,-0.125,1.0,-0.00905411334506745,4.125,4.25,10.375,9.375,0.46756625777864425,0.4766203711237117,3.625,4.625,-1.0,64,5519,0.5789473684210527,12,higher
0,0.0,-0.125,0.25,-0.0254120365950673,3.75,3.875,11.625,11.375,0.5012859115837175,0.5266979481787848,2.375,2.625,-0.25,64,5519,0.5789473684210527,0,equal
1,-5.0,-0.25,1.375,-0.014623425487432007,3.75,4.0,11.625,10.25,0.5012859115837175,0.5159093370711495,2.375,3.75,-1.375,64,5519,0.5789473684210527,0,equal
0,-1.0,0.0,-0.125,0.002839473277767124,3.75,3.75,11.625,11.75,0.5012859115837175,0.49844643830595037,2.375,2.25,0.125,64,5519,0.5789473684210527,23,equal
0,-10.0,0.0,-0.625,8.40618813473526e-05,3.75,3.75,11.625,12.25,0.5012859115837175,0.5012018497023701,2.375,1.75,0.625,64,5519,0.5789473684210527,10,equal
1,30.0,0.375,-0.5,-0.005965524584462312,3.75,3.375,11.625,12.125,0.5012859115837175,0.5072514361681798,2.375,1.875,0.5,64,5519,0.5789473684210527,10,higher
0,0.0,0.5,-2.0,-0.05679893576762457,4.0,3.5,9.625,11.625,0.4486561414562245,0.5054550772238491,4.375,2.375,2.0,63,11583,0.04,14,equal
1,0.0,-1.0,-2.25,-0.04889283355880075,4.0,5.0,9.625,11.875,0.4486561414562245,0.49754897501502526,4.375,2.125,2.25,63,11583,0.04,14,equal
0,0.0,0.25,-4.375,-0.07905712745703614,4.0,3.75,9.625,14.0,0.4486561414562245,0.5277132689132606,4.375,0.0,4.375,63,11583,0.04,21,equal
0,0.0,-2.625,0.25,-0.015100160119824069,2.875,5.5,11.125,10.875,0.4478470049960283,0.4629471651158524,2.875,3.125,-0.25,63,11583,0.04,21,equal
0,0.0,-1.25,-1.625,-0.05651729423141799,2.875,4.125,11.125,12.75,0.4478470049960283,0.5043642992274463,2.875,1.25,1.625,63,11583,0.04,13,equal
0,0.0,-0.625,-0.875,-0.03838236399582362,2.875,3.5,11.125,12.0,0.4478470049960283,0.48622936899185193,2.875,2.0,0.875,63,11583,0.04,21,equal
0,-6.0,-0.375,-1.625,-0.04389685482525407,2.875,3.25,11.125,12.75,0.4478470049960283,0.4917438598212824,2.875,1.25,1.625,63,11583,0.04,14,equal
0,0.0,0.125,-2.875,-0.043223852210528324,3.0,2.875,10.625,13.5,0.4606326794664854,0.5038565316770137,3.375,0.5,2.875,63,11583,0.04,14,equal
0,0.0,-0.875,-1.75,-0.03284725780938086,3.0,3.875,10.625,12.375,0.4606326794664854,0.49347993727586625,3.375,1.625,1.75,63,11583,0.04,14,equal
0,0.0,-1.25,-1.0,-0.004892684741964359,3.0,4.25,11.125,12.125,0.44670695002351457,0.45159963476547893,2.875,1.875,1.0,63,11583,0.04,0,equal
0,0.0,-1.125,0.5,-0.05568009016411313,3.0,4.125,11.125,10.625,0.44670695002351457,0.5023870401876277,2.875,3.375,-0.5,63,11583,0.04,0,equal
0,-30.0,-0.75,-0.875,-0.0800000490149938,3.0,3.75,11.125,12.0,0.44670695002351457,0.5267069990385084,2.875,2.0,0.875,63,11583,0.04,21,lower
0,0.0,-1.125,1.125,-0.048019299646380464,3.0,4.125,11.125,10.0,0.44670695002351457,0.49472624966989504,2.875,4.0,-1.125,63,11583,0.04,14,equal
0,0.0,-1.25,-0.375,-0.04548782557963299,2.875,4.125,11.125,11.5,0.4478470049960283,0.4933348305756613,2.875,2.5,0.375,63,11583,0.04,13,equal
0,0.0,-1.5,-1.0,-0.027132276707326375,2.875,4.375,11.125,12.125,0.4478470049960283,0.4749792817033547,2.875,1.875,1.0,63,11583,0.04,12,equal
0,0.0,-1.625,1.25,-0.053305240066189696,2.875,4.5,11.125,9.875,0.4478470049960283,0.501152245062218,2.875,4.125,-1.25,63,11583,0.04,14,equal
0,0.0,-0.5,-0.875,-0.039401284647116064,2.875,3.375,11.125,12.0,0.4478470049960283,0.48724828964314437,2.875,2.0,0.875,63,11583,0.04,13,equal
0,0.0,-0.625,-0.25,-0.04454808779780678,2.875,3.5,11.125,11.375,0.4478470049960283,0.4923950927938351,2.875,2.625,0.25,63,11583,0.04,18,equal
0,0.0,0.5,-1.5,-0.027560422922774164,3.0,2.5,10.75,12.25,0.4484069559099081,0.47596737883268225,3.25,1.75,1.5,63,11583,0.04,18,equal
0,0.0,0.125,-2.625,-0.05544957576710563,3.0,2.875,10.75,13.375,0.4484069559099081,0.5038565316770137,3.25,0.625,2.625,63,11583,0.04,12,equal
0,0.0,-0.5,-0.5,-0.039007317967830024,2.875,3.375,11.125,11.625,0.4478470049960283,0.48685432296385833,2.875,2.375,0.5,63,11583,0.04,12,equal
0,0.0,-0.875,-1.125,-0.03230212329908244,3.0,3.875,11.25,12.375,0.4611778139767838,0.49347993727586625,2.75,1.625,1.125,63,11583,0.04,12,equal
0,0.0,1.125,-4.25,-0.05520039022078921,4.0,2.875,9.625,13.875,0.4486561414562245,0.5038565316770137,4.375,0.125,4.25,63,11583,0.04,20,equal
0,0.0,1.25,-3.25,-0.05855983667570991,4.0,2.75,9.625,12.875,0.4486561414562245,0.5072159781319344,4.375,1.125,3.25,63,11583,0.04,20,equal
0,0.0,0.5,-3.125,-0.05592279870035871,4.0,3.5,9.625,12.75,0.4486561414562245,0.5045789401565832,4.375,1.25,3.125,63,11583,0.04,19,equal
1,,-0.75,-1.0,-0.024749306264475024,3.125,3.875,11.125,12.125,0.4701919579846928,0.49494126424916784,2.875,1.875,1.0,70,6956,0.5263157894736842,13,unknown
1,,-0.75,1.625,-0.07587217110884348,3.125,3.875,11.125,9.5,0.4701919579846928,0.5460641290935363,2.875,4.5,-1.625,70,6956,0.5263157894736842,12,unknown
0,,-1.0,-1.875,0.00422092055735912,3.125,4.125,11.125,13.0,0.4701919579846928,0.4659710374273337,2.875,1.0,1.875,70,6956,0.5263157894736842,12,unknown
1,,-0.875,-1.5,-0.01629836782291616,3.125,4.0,10.875,12.375,0.4701919579846928,0.486490325807609,3.125,1.625,1.5,70,6956,0.5263157894736842,19,unknown
0,,0.5,-2.625,-0.020795257056651972,3.125,2.625,10.875,13.5,0.4701919579846928,0.4909872150413448,3.125,0.5,2.625,70,6956,0.5263157894736842,19,unknown
1,,-0.875,0.125,-0.0001503684623387902,3.125,4.0,10.875,10.75,0.4701919579846928,0.4703423264470316,3.125,3.25,-0.125,70,6956,0.5263157894736842,18,unknown
0,-1000.0,-0.875,1.5,0.012424060825160677,3.75,4.625,11.875,10.375,0.5161830764173994,0.5037590155922387,2.125,3.625,-1.5,70,6956,0.5263157894736842,18,lower
0,285.0,0.875,-1.5,0.001082452428257219,4.25,3.375,11.0,12.5,0.5137497751692811,0.5126673227410239,3.0,1.5,1.5,70,6956,0.5263157894736842,18,higher
1,-109.0,0.125,-1.125,-0.0228289477112244,4.0,3.875,11.25,12.375,0.49715466924386725,0.5199836169550917,2.75,1.625,1.125,70,6956,0.5263157894736842,18,lower
1,150.0,-0.5,0.5,0.01619827177626032,3.25,3.75,12.125,11.625,0.4948905785397225,0.4786923067634622,1.875,2.375,-0.5,70,6956,0.5263157894736842,18,higher
0,,-0.125,-1.625,0.03052002901690959,4.125,4.25,6.75,8.375,0.5187094520740885,0.4881894230571789,7.25,5.625,1.625,70,6956,0.5263157894736842,18,unknown
0,,-0.5,0.25,-0.05445839236058525,3.125,3.625,7.625,7.375,0.47815068530967964,0.5326090776702649,6.375,6.625,-0.25,70,6956,0.5263157894736842,13,unknown
0,4.0,0.125,-1.125,-0.0024230689588984333,3.875,3.75,6.875,8.0,0.5210584068756352,0.5234814758345336,7.125,6.0,1.125,70,6956,0.5263157894736842,18,equal
1,-1.0,1.625,0.375,0.015923361976329264,4.25,2.625,7.875,7.5,0.5322545784202273,0.516331216443898,6.125,6.5,-0.375,70,6956,0.5263157894736842,18,equal
1,-1.0,-0.875,0.875,0.05395471430308868,3.125,4.0,8.25,7.375,0.5100012934808675,0.45604657917777885,5.75,6.625,-0.875,70,6956,0.5263157894736842,18,equal
1,1.0,-0.375,0.0,-0.009498458858995973,3.5,3.875,7.625,7.625,0.46897117067217087,0.47846962953116684,6.375,6.375,0.0,70,6956,0.5263157894736842,18,equal
0,-1.0,0.375,0.375,0.0012690870868969917,3.875,3.5,7.5,7.125,0.49661984785727253,0.49535076077037554,6.5,6.875,-0.375,70,6956,0.5263157894736842,18,equal
0,0.0,-0.125,-0.375,-0.0720843685021696,4.25,4.375,6.875,7.25,0.4749672935855759,0.5470516620877455,7.125,6.75,0.375,70,6956,0.5263157894736842,18,equal
1,0.0,0.5,-0.75,0.08986456743425836,4.375,3.875,7.5,8.25,0.5681991980566419,0.4783346306223835,6.5,5.75,0.75,70,6956,0.5263157894736842,18,equal
1,0.0,-0.875,0.125,0.027669231006434758,3.375,4.25,12.5,12.375,0.49335111362578765,0.4656818826193529,1.5,1.625,-0.125,72,12366,0.6,8,equal
1,,0.75,0.0,0.011134357814845397,4.125,3.375,6.25,6.25,0.5226061995373738,0.5114718417225284,7.75,7.75,0.0,72,12366,0.6,7,unknown
1,,-0.625,0.0,0.022040143827149805,3.25,3.875,7.25,7.25,0.5034574357239449,0.48141729189679505,6.75,6.75,0.0,72,12366,0.6,4,unknown
1,,0.125,-1.25,0.001010189001746875,3.875,3.75,6.25,7.5,0.4955156961886741,0.4945055071869272,7.75,6.5,1.25,72,12366,0.6,21,unknown
1,,-1.125,-1.875,0.015249612555548797,3.625,4.75,6.0,7.875,0.5127028752367534,0.4974532626812046,8.0,6.125,1.875,72,12366,0.6,21,unknown
0,,-0.25,0.375,-0.030416491525462885,3.375,3.625,7.25,6.875,0.4932100986680473,0.5236265901935102,6.75,7.125,-0.375,72,12366,0.6,12,unknown
1,,0.75,-0.875,0.008669575351862802,4.25,3.5,6.625,7.5,0.4966924618791796,0.4880228865273168,7.375,6.5,0.875,72,12366,0.6,8,unknown
0,,-0.875,-0.125,-0.010105407939757394,3.625,4.5,8.125,8.25,0.4978115578113355,0.5079169657510929,5.875,5.75,0.125,72,12366,0.6,7,unknown
0,266.0,0.375,-1.625,0.023959921816676555,3.125,2.75,11.625,13.25,0.5145818117364839,0.4906218899198073,2.375,0.75,1.625,72,12366,0.6,7,higher
1,0.0,-1.0,2.5,0.009734093765410345,3.375,4.375,12.5,10.0,0.49335111362578765,0.4836170198603773,1.5,4.0,-2.5,72,12366,0.6,22,equal
0,0.0,-0.5,-0.25,0.004550207360751846,3.375,3.875,7.625,7.875,0.49335111362578765,0.4888009062650358,6.375,6.125,0.25,72,12366,0.6,22,equal
0,71.0,-1.125,1.375,0.00808055476449926,2.625,3.75,13.0,11.625,0.4882010006731356,0.48012044590863634,1.0,2.375,-1.375,72,12366,0.6,20,higher
0,682.0,-0.875,-1.75,0.04393504572177559,3.5,4.375,10.875,12.625,0.499507276871349,0.4555722311495734,3.125,1.375,1.75,72,12366,0.6,17,higher
1,1571.0,0.5,4.0,-0.012852054247471045,4.625,4.125,13.375,9.375,0.49112584437302886,0.5039778986204999,0.625,4.625,-4.0,72,12366,0.6,17,higher
0,0.0,0.5,-0.625,-0.005132747317001807,3.375,2.875,7.625,8.25,0.49335111362578765,0.49848386094278946,6.375,5.75,0.625,72,12366,0.6,11,equal
1,,-0.125,0.375,0.006842718438016537,3.375,3.5,7.625,7.25,0.49335111362578765,0.4865083951877711,6.375,6.75,-0.375,72,12366,0.6,8,unknown
0,,0.0,-1.75,-0.03647243931184241,4.0,4.0,5.25,7.0,0.5114610884452987,0.5479335277571411,8.75,7.0,1.75,72,12366,0.6,17,unknown
1,301.0,-0.375,0.875,0.005315044465583618,3.125,3.5,11.5,10.625,0.5145818117364839,0.5092667672709003,2.5,3.375,-0.875,72,12366,0.6,17,higher
1,,0.625,0.375,-0.04205294991151609,4.5,3.875,7.0,6.625,0.4653128620850099,0.507365811996526,7.0,7.375,-0.375,72,12366,0.6,17,unknown
1,,-0.125,-0.75,0.005047492695252842,3.25,3.375,7.25,8.0,0.5060747832953316,0.5010272906000788,6.75,6.0,0.75,72,12366,0.6,17,unknown
1,,0.25,1.25,-0.011852287114250681,4.25,4.0,8.625,7.375,0.4965738538479719,0.5084261409622226,5.375,6.625,-1.25,72,12366,0.6,17,unknown
0,-699.0,-0.375,0.5,-0.051244492150629706,2.625,3.0,13.0,12.5,0.4882010006731356,0.5394454928237653,1.0,1.5,-0.5,72,12366,0.6,17,lower
1,2452.0,-0.375,0.0,0.022447081661448598,3.5,3.875,10.875,10.875,0.499507276871349,0.4770601952099004,3.125,3.125,0.0,72,12366,0.6,17,higher
1,1724.0,1.75,1.75,-0.011058665748402086,4.625,2.875,13.375,11.625,0.49112584437302886,0.502184510121431,0.625,2.375,-1.75,72,12366,0.6,17,higher
0,,0.0,1.125,-0.015112952353681042,3.625,3.625,8.375,7.25,0.4980753428752469,0.513188295228928,5.625,6.75,-1.125,72,12366,0.6,14,unknown
0,-1.0,0.375,-0.125,-0.002419977975518295,3.875,3.5,12.375,12.5,0.5040631479636204,0.5064831259391387,1.625,1.5,0.125,65,7338,0.48,8,equal
1,0.0,1.375,0.5,0.028095769130938142,3.875,2.5,12.375,11.875,0.5040631479636204,0.47596737883268225,1.625,2.125,-0.5,65,7338,0.48,8,equal
1,0.0,-0.625,-0.5,0.02381290232082356,3.875,4.5,12.375,12.875,0.5040631479636204,0.48025024564279684,1.625,1.125,0.5,65,7338,0.48,8,equal
1,0.0,0.375,1.125,-0.010766887051244067,3.875,3.5,12.375,11.25,0.5040631479636204,0.5148300350148645,1.625,2.75,-1.125,65,7338,0.48,7,equal
0,2.0,-0.125,-0.625,0.000832748565268826,3.875,4.0,12.375,13.0,0.5040631479636204,0.5032303993983516,1.625,1.0,0.625,65,7338,0.48,19,equal
0,-31.0,1.5,0.375,-0.007474181439885097,3.875,2.375,12.375,12.0,0.5040631479636204,0.5115373294035055,1.625,2.0,-0.375,65,7338,0.48,19,lower
0,17.0,-0.25,2.125,-0.010210819291350148,3.875,4.125,12.375,10.25,0.5040631479636204,0.5142739672549705,1.625,3.75,-2.125,65,7338,0.48,9,higher
0,6.0,-0.375,0.0,-0.03437500796914561,3.875,4.25,12.375,12.375,0.5040631479636204,0.538438155932766,1.625,1.625,0.0,65,7338,0.48,8,equal
0,1.0,1.0,-0.75,0.016690755865002127,3.875,2.875,12.375,13.125,0.5040631479636204,0.48737239209861827,1.625,0.875,0.75,65,7338,0.48,8,equal
1,-3.0,1.125,-0.375,0.015880077429275552,3.875,2.75,12.375,12.75,0.5040631479636204,0.48818307053434484,1.625,1.25,0.375,65,7338,0.48,8,equal
1,1.0,0.375,1.0,0.043230230315851714,3.875,3.5,12.375,11.375,0.5040631479636204,0.4608329176477687,1.625,2.625,-1.0,65,7338,0.48,7,equal
1,-17.0,-0.25,0.0,0.009862413025605754,3.875,4.125,12.25,12.25,0.5040631479636204,0.49420073493801464,1.75,1.75,0.0,65,7338,0.48,7,lower
0,1651.0,-0.875,2.25,0.016983583144616343,3.5,4.375,10.625,8.375,0.5000212703752421,0.4830376872306258,3.375,5.625,-2.25,65,7338,0.48,7,higher
1,1530.0,0.0,3.125,-0.007818777595238413,3.5,3.5,12.625,9.5,0.5074152467214993,0.5152340243167377,1.375,4.5,-3.125,65,7338,0.48,7,higher
0,4.0,0.625,-0.25,0.01231928814233807,3.875,3.25,12.25,12.5,0.5040631479636204,0.4917438598212823,1.75,1.5,0.25,65,7338,0.48,5,equal
